Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
11392,Salomone,Abbess,Male,81,Jordan,Loring Seaplane Base,US,United States,NAM,North America,11/10/2022,WLR,Salomone Abbess,On Time
47749,Elwood,Fonteyne,Male,22,Indonesia,Lambarene Airport,GA,Gabon,AF,Africa,03/06/2022,LBQ,Elwood Fonteyne,Delayed
67230,Hort,Seary,Male,12,Philippines,Akure Airport,NG,Nigeria,AF,Africa,10/24/2022,AKR,Hort Seary,Delayed
71235,Whitney,Branson,Female,22,Iran,Mekele Airport,ET,Ethiopia,AF,Africa,9/28/2022,MQX,Whitney Branson,Cancelled
94366,Tobe,Rosenstock,Male,62,United States,RAF Northolt,GB,United Kingdom,EU,Europe,10/31/2022,NHT,Tobe Rosenstock,On Time
88756,Dew,Pock,Male,17,Belarus,Lethbridge County Airport,CA,Canada,NAM,North America,1/31/2022,YQL,Dew Pock,On Time
58139,Obed,Rawstorne,Male,11,Czech Republic,Ein Yahav Airfield,IL,Israel,AS,Asia,7/22/2022,EIY,Obed Rawstorne,Delayed
23996,Corbin,Jedraszczyk,Male,75,Czech Republic,Stevens Village Airport,US,United States,NAM,North America,03/12/2022,SVS,Corbin Jedraszczyk,Cancelled
50352,Annamarie,Davydochkin,Female,61,Laos,Shaikh Zaid Airport,PK,Pakistan,AS,Asia,7/27/2022,RYK,Annamarie Davydochkin,Delayed
70787,Jemmie,Wrathmall,Female,27,China,Rennell/Tingoa Airport,SB,Solomon Islands,OC,Oceania,08/12/2022,RNL,Jemmie Wrathmall,On Time
95093,Emmalynne,Woolard,Female,49,New Zealand,Osmanabad Airport,IN,India,AS,Asia,09/07/2022,OMN,Emmalynne Woolard,Cancelled
45283,Flin,MacGilpatrick,Male,48,Peru,La Guaira Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,7/23/2022,LAG,Flin MacGilpatrick,On Time
63663,Britta,Ardron,Female,28,Indonesia,Warracknabeal Airport,AU,Australia,OC,Oceania,11/20/2022,WKB,Britta Ardron,Delayed
63777,Maury,Fitkin,Male,5,Japan,El Alto International Airport,BO,"Bolivia, Plurinational State of",SAM,South America,11/30/2022,LPB,Maury Fitkin,Delayed
59028,My,Dutnall,Male,3,China,Futuna Airport,VU,Vanuatu,OC,Oceania,1/27/2022,FTA,My Dutnall,Cancelled
25756,Sigismundo,Faiers,Male,66,Philippines,Decatur HI-Way Airfield,US,United States,NAM,North America,1/18/2022,DCR,Sigismundo Faiers,Delayed
21219,Ted,Simcox,Female,31,Netherlands,Marion Municipal Airport,US,United States,NAM,North America,1/25/2022,MNN,Ted Simcox,Delayed
47120,Carmine,Erb,Female,79,Indonesia,Cozumel International Airport,MX,Mexico,NAM,North America,12/08/2022,CZM,Carmine Erb,Cancelled
74321,Georgia,Hodcroft,Female,65,China,Morristown Municipal Airport,US,United States,NAM,North America,9/14/2022,MMU,Georgia Hodcroft,Cancelled
88194,Joycelin,Rowbrey,Female,65,China,Durango La Plata County Airport,US,United States,NAM,North America,06/11/2022,DRO,Joycelin Rowbrey,On Time
39082,Lucio,Bassham,Male,68,Russia,Mesa Del Rey Airport,US,United States,NAM,North America,10/19/2022,KIC,Lucio Bassham,Cancelled
80413,Glenine,Winning,Female,33,Sweden,Brig. Lysias Augusto Rodrigues Airport,BR,Brazil,SAM,South America,6/19/2022,CLN,Glenine Winning,Cancelled
83333,Blanca,Mustin,Female,48,Indonesia,Topeka Regional Airport - Forbes Field,US,United States,NAM,North America,01/01/2022,FOE,Blanca Mustin,On Time
28127,Grantley,Camm,Male,44,Indonesia,Mtwara Airport,TZ,"Tanzania, United Republic of",AF,Africa,11/22/2022,MYW,Grantley Camm,On Time
63885,Muhammad,Furbank,Male,2,France,Viru Harbour Airstrip,SB,Solomon Islands,OC,Oceania,02/02/2022,VIU,Muhammad Furbank,Delayed
47083,Ardisj,Goodrich,Female,11,Albania,Ohkay Owingeh Airport,US,United States,NAM,North America,9/21/2022,ESO,Ardisj Goodrich,Cancelled
98768,Sheppard,Balkwill,Male,21,China,Bergen Airport Flesland,NO,Norway,EU,Europe,11/27/2022,BGO,Sheppard Balkwill,Cancelled
70192,Calvin,Godwyn,Male,25,China,Gerardo Tobar López Airport,CO,Colombia,SAM,South America,10/09/2022,BUN,Calvin Godwyn,On Time
41886,Durward,Bennike,Male,8,Russia,Timber Creek Airport,AU,Australia,OC,Oceania,02/12/2022,TBK,Durward Bennike,On Time
50444,Phillipe,Foxen,Male,82,Russia,Kambuaya Airport,ID,Indonesia,AS,Asia,10/07/2022,KBX,Phillipe Foxen,Cancelled
72401,Herc,Taffs,Male,17,China,Avalon Airport,AU,Australia,OC,Oceania,7/28/2022,AVV,Herc Taffs,Delayed
57620,Richart,Maddinon,Male,78,Afghanistan,Tribhuvan International Airport,NP,Nepal,AS,Asia,11/02/2022,KTM,Richart Maddinon,On Time
64065,Claybourne,Inold,Male,9,China,Palmas del Mar Airstrip,PR,Puerto Rico,NAM,North America,1/20/2022,PPD,Claybourne Inold,On Time
13658,Marlowe,Chagg,Male,67,Canada,Stella Maris Airport,BS,Bahamas,NAM,North America,4/17/2022,SML,Marlowe Chagg,Delayed
63545,Lorenza,Spiniello,Female,5,Dominican Republic,Neumünster Airport,DE,Germany,EU,Europe,6/21/2022,EUM,Lorenza Spiniello,Cancelled
22198,Gayla,Minghetti,Female,82,Iran,Tamana Island Airport,KI,Kiribati,OC,Oceania,05/01/2022,TMN,Gayla Minghetti,Cancelled
52114,Corena,Gowen,Female,11,China,Ely Airport Yelland Field,US,United States,NAM,North America,9/17/2022,ELY,Corena Gowen,On Time
61573,Hew,Alekhov,Male,59,China,Treviso-Sant'Angelo Airport,IT,Italy,EU,Europe,04/07/2022,TSF,Hew Alekhov,Cancelled
21378,Pearce,Casali,Male,1,Ireland,Hector Silva Airstrip,BZ,Belize,NAM,North America,08/08/2022,BCV,Pearce Casali,Cancelled
32750,Jasper,Akaster,Male,1,Poland,Del Bajío International Airport,MX,Mexico,NAM,North America,10/20/2022,BJX,Jasper Akaster,Cancelled
82800,Tiena,Leaf,Female,69,China,Jinja Airport,UG,Uganda,AF,Africa,7/20/2022,JIN,Tiena Leaf,On Time
68912,Timmy,Menichino,Female,58,Poland,Brunette Downs Airport,AU,Australia,OC,Oceania,7/18/2022,BTD,Timmy Menichino,On Time
69472,Wilbur,Grangier,Male,15,Indonesia,Valladolid Airport,ES,Spain,EU,Europe,10/22/2022,VLL,Wilbur Grangier,Cancelled
82836,Cris,Youngs,Female,48,China,Lawrence County Airpark,US,United States,NAM,North America,5/17/2022,HTW,Cris Youngs,Delayed
78430,Erma,Lomasna,Female,83,Greece,Columbia Metropolitan Airport,US,United States,NAM,North America,5/25/2022,CAE,Erma Lomasna,Cancelled
79600,Ahmad,Leedal,Male,51,Russia,Eugenio Maria De Hostos Airport,PR,Puerto Rico,NAM,North America,10/15/2022,MAZ,Ahmad Leedal,Cancelled
81932,Dan,Pareman,Male,90,Indonesia,Jefferson City Memorial Airport,US,United States,NAM,North America,08/12/2022,JEF,Dan Pareman,Cancelled
69378,Agosto,Chiverton,Male,64,Thailand,Wuhan Tianhe International Airport,CN,China,AS,Asia,9/26/2022,WUH,Agosto Chiverton,Delayed
27188,Kinny,Farryn,Male,74,Indonesia,Bakel Airport,SN,Senegal,AF,Africa,12/26/2022,BXE,Kinny Farryn,On Time
79186,Preston,Rochelle,Male,30,China,Sultan Azlan Shah Airport,MY,Malaysia,AS,Asia,4/15/2022,IPH,Preston Rochelle,Cancelled
92966,Riobard,Squibbes,Male,8,China,Phaplu Airport,NP,Nepal,AS,Asia,8/17/2022,PPL,Riobard Squibbes,Cancelled
46811,Barny,Elan,Male,72,China,Nantes Atlantique Airport,FR,France,EU,Europe,02/01/2022,NTE,Barny Elan,On Time
63563,Rosabelle,Easun,Female,25,China,Huntsville International Carl T Jones Field,US,United States,NAM,North America,12/01/2022,HSV,Rosabelle Easun,Delayed
55752,Jamima,Volkers,Female,57,Honduras,Tusi AHP (Hunter Liggett) Heliport,US,United States,NAM,North America,3/21/2022,HGT,Jamima Volkers,On Time
46618,Pegeen,Clementet,Female,44,China,Luang Phabang International Airport,LA,Lao People's Democratic Republic,AS,Asia,01/03/2022,LPQ,Pegeen Clementet,Cancelled
19543,Tracey,Rickell,Female,44,China,Çıldır Airport,TR,Turkey,AS,Asia,08/10/2022,CII,Tracey Rickell,Cancelled
48490,Flin,Buttwell,Male,25,China,Zonguldak Airport,TR,Turkey,AS,Asia,12/13/2022,ONQ,Flin Buttwell,Delayed
52610,Del,Goldstein,Male,4,Portugal,Ampanihy Airport,MG,Madagascar,AF,Africa,3/29/2022,AMP,Del Goldstein,Delayed
36916,Nathanial,Smallpeice,Male,77,Libya,José Leonardo Chirinos Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,2/19/2022,CZE,Nathanial Smallpeice,Delayed
33678,Kerr,Guinane,Male,68,Indonesia,Biskra Airport,DZ,Algeria,AF,Africa,06/07/2022,BSK,Kerr Guinane,Cancelled
77134,Giana,Aldren,Female,5,Indonesia,Nanjing Lukou Airport,CN,China,AS,Asia,12/15/2022,NKG,Giana Aldren,Delayed
37999,Maximilien,Bezant,Male,21,Azerbaijan,La Baule-Escoublac Airport,FR,France,EU,Europe,01/02/2022,LBY,Maximilien Bezant,Delayed
97015,Karlik,Bertot,Male,90,Finland,Butare Airport,RW,Rwanda,AF,Africa,08/09/2022,BTQ,Karlik Bertot,Delayed
32703,Felipa,Nizet,Female,54,Indonesia,Roy Hurd Memorial Airport,US,United States,NAM,North America,5/30/2022,MIF,Felipa Nizet,Cancelled
52755,Ceil,Gozard,Female,12,Armenia,Lamezia Terme Airport,IT,Italy,EU,Europe,09/01/2022,SUF,Ceil Gozard,Cancelled
28138,Rawley,Baurerich,Male,81,France,Falcone–Borsellino Airport,IT,Italy,EU,Europe,12/17/2022,PMO,Rawley Baurerich,On Time
17857,Barbabas,Deekes,Male,87,China,Coveñas Airport,CO,Colombia,SAM,South America,9/17/2022,CVE,Barbabas Deekes,On Time
99021,Milty,Clemmensen,Male,14,Ivory Coast,Kaadedhdhoo Airport,MV,Maldives,AS,Asia,6/29/2022,KDM,Milty Clemmensen,Delayed
28253,Addi,Footitt,Female,38,Zambia,Olsobip Airport,PG,Papua New Guinea,OC,Oceania,7/13/2022,OLQ,Addi Footitt,Delayed
61430,Paco,Birks,Male,45,Indonesia,Gangneung Airport (K-18),KR,"Korea, Republic of",AS,Asia,2/19/2022,KAG,Paco Birks,Delayed
52876,Neala,Tacey,Female,15,Mauritius,Beersheba (Teyman) Airport,IL,Israel,AS,Asia,10/21/2022,BEV,Neala Tacey,Delayed
48916,Lawrence,Bolderstone,Male,87,Syria,Latina Air Base,IT,Italy,EU,Europe,6/16/2022,QLT,Lawrence Bolderstone,Cancelled
87316,Michal,Dhennin,Female,47,Philippines,Itapetinga Airport,BR,Brazil,SAM,South America,01/04/2022,QIT,Michal Dhennin,On Time
17864,Jerry,Leman,Male,52,Philippines,Ambatondrazaka Airport,MG,Madagascar,AF,Africa,12/06/2022,WAM,Jerry Leman,Cancelled
75591,Alaine,Jaye,Female,38,Guatemala,Sawan Airport,PK,Pakistan,AS,Asia,04/06/2022,RZS,Alaine Jaye,On Time
59148,Kevyn,MacCaughan,Female,68,Russia,Param Airport,PG,Papua New Guinea,OC,Oceania,9/13/2022,PPX,Kevyn MacCaughan,On Time
85456,Ludvig,Kelcey,Male,46,China,Rif Airport,IS,Iceland,EU,Europe,6/25/2022,OLI,Ludvig Kelcey,On Time
66929,Samuele,Lobell,Male,2,Indonesia,Barra do Garças Airport,BR,Brazil,SAM,South America,09/11/2022,BPG,Samuele Lobell,Delayed
70225,Petronilla,Risbrough,Female,77,Indonesia,Bukhovtsi Airfield,BG,Bulgaria,EU,Europe,7/19/2022,TGV,Petronilla Risbrough,Cancelled
14390,Tanney,MacCarter,Male,43,China,El Fasher Airport,SD,Sudan,AF,Africa,04/04/2022,ELF,Tanney MacCarter,On Time
22033,Darrell,Devin,Male,31,Portugal,Manono Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,9/29/2022,MNO,Darrell Devin,Cancelled
97002,Rhodie,Le Galle,Female,66,Russia,General Enrique Mosconi Airport,AR,Argentina,SAM,South America,4/24/2022,TTG,Rhodie Le Galle,On Time
33462,Abby,Maslin,Male,37,Greece,Kithira Airport,GR,Greece,EU,Europe,11/02/2022,KIT,Abby Maslin,Delayed
40751,Merrick,Neames,Male,75,Indonesia,Northern Aroostook Regional Airport,US,United States,NAM,North America,10/31/2022,WFK,Merrick Neames,Delayed
64391,Cozmo,Jillins,Male,40,Finland,Palmarito Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,6/17/2022,PTM,Cozmo Jillins,Delayed
22159,Barri,Barrim,Male,32,Canada,Jackpot Airport/Hayden Field,US,United States,NAM,North America,8/13/2022,KPT,Barri Barrim,On Time
67222,Sofia,Gaymar,Female,72,Ukraine,Stockholm-Arlanda Airport,SE,Sweden,EU,Europe,12/11/2022,ARN,Sofia Gaymar,Delayed
13927,Amy,Castard,Female,34,Philippines,Libertador Gral D Jose De San Martin Airport,AR,Argentina,SAM,South America,07/09/2022,PSS,Amy Castard,Cancelled
38888,Philly,Charpin,Female,29,Brazil,Jönköping Airport,SE,Sweden,EU,Europe,11/26/2022,JKG,Philly Charpin,Cancelled
19642,Danell,Bannerman,Female,50,United States,Jodhpur Airport,IN,India,AS,Asia,02/08/2022,JDH,Danell Bannerman,On Time
17396,Skipp,Andrez,Male,27,Czech Republic,Nullabor Motel Airport,AU,Australia,OC,Oceania,8/16/2022,NUR,Skipp Andrez,Cancelled
44453,Zara,Armytage,Female,66,Netherlands,Half Moon Bay Airport,US,United States,NAM,North America,3/26/2022,HAF,Zara Armytage,Delayed
20588,Obadiah,Brabham,Male,40,Vietnam,L M Clayton Airport,US,United States,NAM,North America,10/03/2022,OLF,Obadiah Brabham,Cancelled
54428,Bette,Kubik,Female,80,Colombia,Kolwezi Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,5/14/2022,KWZ,Bette Kubik,On Time
58406,Christye,Caddens,Female,9,Philippines,Vagar Airport,FO,Faroe Islands,EU,Europe,6/29/2022,FAE,Christye Caddens,Delayed
15394,Kandy,Baylie,Female,22,Honduras,Fangatau Airport,PF,French Polynesia,OC,Oceania,5/20/2022,FGU,Kandy Baylie,Delayed
45155,Carmella,Hadlow,Female,23,Indonesia,Lathrop Wells Airport / Jackass Aeropark,US,United States,NAM,North America,1/14/2022,LTH,Carmella Hadlow,Delayed
41696,Dmitri,Readett,Male,44,China,Auvergne Airport,AU,Australia,OC,Oceania,12/08/2022,AVG,Dmitri Readett,On Time
24127,Concettina,Bulcock,Female,31,Philippines,Cat Cay Airport,BS,Bahamas,NAM,North America,2/21/2022,CXY,Concettina Bulcock,On Time
29363,Zak,Riddles,Male,15,North Korea,San Luis Valley Regional Bergman Field,US,United States,NAM,North America,02/06/2022,ALS,Zak Riddles,Cancelled
33355,Barnabas,Currier,Male,41,Ghana,Maya-Maya Airport,CG,Congo,AF,Africa,7/29/2022,BZV,Barnabas Currier,Cancelled
79296,Berrie,Jancy,Female,1,Portugal,Rome State Airport,US,United States,NAM,North America,08/02/2022,REO,Berrie Jancy,Delayed
64536,Harold,Scarfe,Male,70,Indonesia,Mayor PNP Nancy Flores Paucar Airport,PE,Peru,SAM,South America,01/01/2022,MZA,Harold Scarfe,Delayed
45669,Daune,Mathely,Female,68,China,Tucson International Airport,US,United States,NAM,North America,08/12/2022,TUS,Daune Mathely,Cancelled
84295,Roldan,Blaszkiewicz,Male,33,Philippines,Lastourville Airport,GA,Gabon,AF,Africa,9/25/2022,LTL,Roldan Blaszkiewicz,On Time
29860,Cleavland,O'Fairy,Male,46,Germany,Fazenda Vassoural Airport,BR,Brazil,SAM,South America,2/22/2022,0,Cleavland O'Fairy,Delayed
82100,Wenonah,Clover,Female,62,Russia,Limbunya Airport,AU,Australia,OC,Oceania,12/24/2022,LIB,Wenonah Clover,Cancelled
15746,Noelyn,Curbishley,Female,22,Spain,Tambillos Airport,CL,Chile,SAM,South America,5/14/2022,COW,Noelyn Curbishley,Delayed
70776,Keri,O'Dea,Female,69,China,Moyale Airport,ET,Ethiopia,AF,Africa,3/19/2022,MYS,Keri O'Dea,On Time
84156,Correy,Aldrin,Male,80,China,Agostinho Neto Airport,CV,Cabo Verde,AF,Africa,08/05/2022,NTO,Correy Aldrin,Cancelled
62620,Rachael,Kersley,Female,57,Croatia,Linz Hörsching Airport,AT,Austria,EU,Europe,7/29/2022,LNZ,Rachael Kersley,Cancelled
13547,Gibb,Snoddy,Male,48,Croatia,Kaunas International Airport,LT,Lithuania,EU,Europe,06/07/2022,KUN,Gibb Snoddy,Cancelled
16950,Harper,Mullenger,Male,28,Indonesia,Sandstone Airport,AU,Australia,OC,Oceania,01/03/2022,NDS,Harper Mullenger,Delayed
41319,Georgie,Kilcullen,Male,68,Yemen,Springdale Municipal Airport,US,United States,NAM,North America,10/11/2022,SPZ,Georgie Kilcullen,Cancelled
99611,Hayes,Martinson,Male,5,United States,Reading Regional Carl A Spaatz Field,US,United States,NAM,North America,6/25/2022,RDG,Hayes Martinson,Cancelled
89987,Gwenore,Liles,Female,72,Portugal,Hazyview Airport,ZA,South Africa,AF,Africa,1/17/2022,HZV,Gwenore Liles,Cancelled
39926,Adara,Kydde,Female,61,Armenia,Oslo Gardermoen Airport,NO,Norway,EU,Europe,6/20/2022,OSL,Adara Kydde,On Time
15318,Olva,Broszkiewicz,Female,44,Indonesia,Persian Gulf International Airport,IR,"Iran, Islamic Republic of",AS,Asia,10/25/2022,PGU,Olva Broszkiewicz,Delayed
25089,Nathalie,McUre,Female,73,Somalia,Sullivan Bay Seaplane Base,CA,Canada,NAM,North America,1/31/2022,YTG,Nathalie McUre,On Time
97024,Willabella,Chellenham,Female,52,Poland,Kosipe Airport,PG,Papua New Guinea,OC,Oceania,11/24/2022,KSP,Willabella Chellenham,On Time
30953,Royal,Crayk,Male,41,Honduras,Rif Airport,IS,Iceland,EU,Europe,9/21/2022,OLI,Royal Crayk,Delayed
27137,Alonso,Cardenosa,Male,58,Peru,Spichenkovo Airport,RU,Russian Federation,EU,Europe,1/29/2022,NOZ,Alonso Cardenosa,On Time
78745,Kayne,Kilpatrick,Male,68,Iran,Clinton Regional Airport,US,United States,NAM,North America,08/04/2022,CLK,Kayne Kilpatrick,Cancelled
41786,Thatcher,Oldland,Male,26,Indonesia,Zonalnoye Airport,RU,Russian Federation,AS,Asia,4/25/2022,ZZO,Thatcher Oldland,Delayed
52613,Sara,Arrigucci,Female,87,Argentina,Bella Yella Airport,LR,Liberia,AF,Africa,05/10/2022,BYL,Sara Arrigucci,Cancelled
14201,Guglielmo,Lerer,Male,26,Colombia,Ibo Airport,MZ,Mozambique,AF,Africa,7/27/2022,IBO,Guglielmo Lerer,On Time
93511,Madge,Onge,Female,16,Russia,Moreton Airport,AU,Australia,OC,Oceania,08/12/2022,MET,Madge Onge,Cancelled
92400,Lynn,Hassard,Male,19,Thailand,Ruby Airport,US,United States,NAM,North America,12/23/2022,RBY,Lynn Hassard,On Time
83332,Shoshanna,Kamiyama,Female,67,Portugal,Graciosa Airport,PT,Portugal,EU,Europe,09/11/2022,GRW,Shoshanna Kamiyama,On Time
53062,Kenn,Sheber,Male,68,Libya,Whitsunday Island Airport,AU,Australia,OC,Oceania,10/21/2022,WSY,Kenn Sheber,On Time
88299,Garrek,Brookton,Male,16,Thailand,Coleman Municipal Airport,US,United States,NAM,North America,4/26/2022,COM,Garrek Brookton,On Time
86857,Angy,Buckett,Female,33,Indonesia,Jutigalpa airport,HN,Honduras,NAM,North America,10/21/2022,JUT,Angy Buckett,Cancelled
25256,Gabey,Rushbrooke,Female,8,France,Chuuk International Airport,FM,"Micronesia, Federated States of",OC,Oceania,11/09/2022,TKK,Gabey Rushbrooke,Delayed
98316,Fifine,Rillstone,Female,56,United States,Lekhwair Airport,OM,Oman,AS,Asia,2/21/2022,LKW,Fifine Rillstone,Cancelled
86180,Drusy,Coulthard,Female,69,Kiribati,Ramstein Air Base,DE,Germany,EU,Europe,2/21/2022,RMS,Drusy Coulthard,On Time
70428,Georgetta,Mayor,Female,53,Japan,Takhli Airport,TH,Thailand,AS,Asia,6/15/2022,TKH,Georgetta Mayor,Cancelled
71834,Cassie,Echelle,Female,13,China,Carson Airport,US,United States,NAM,North America,10/06/2022,CSN,Cassie Echelle,On Time
69841,Fonz,Bonafant,Male,75,Poland,Cincinnati Municipal Airport Lunken Field,US,United States,NAM,North America,3/16/2022,LUK,Fonz Bonafant,On Time
88637,Tomasine,Diehn,Female,51,China,Masalembo Airport,ID,Indonesia,AS,Asia,6/16/2022,MSI,Tomasine Diehn,Delayed
54684,Sawyere,Danis,Male,26,South Africa,Bartica A Airport,GY,Guyana,SAM,South America,6/21/2022,GFO,Sawyere Danis,Cancelled
20601,Ellery,Walthew,Male,66,France,Cartierville Airport,CA,Canada,NAM,North America,8/15/2022,YCV,Ellery Walthew,Cancelled
20903,Hirsch,Flook,Male,89,Indonesia,Portland International Airport,US,United States,NAM,North America,6/30/2022,PDX,Hirsch Flook,On Time
58872,Katti,Gotts,Female,51,Ukraine,Estevan Airport,CA,Canada,NAM,North America,1/17/2022,YEN,Katti Gotts,On Time
61128,Henry,Goodluck,Male,35,Ethiopia,Kamusi Airport,PG,Papua New Guinea,OC,Oceania,05/04/2022,KUY,Henry Goodluck,Cancelled
68590,Ettore,Housiaux,Male,20,Mongolia,Zweibrücken Airport,DE,Germany,EU,Europe,01/05/2022,ZQW,Ettore Housiaux,Delayed
85070,Chaim,Carvill,Male,19,Philippines,Bismarck Municipal Airport,US,United States,NAM,North America,05/12/2022,BIS,Chaim Carvill,Delayed
34740,Ulric,Suffield,Male,85,Greece,Iffley Airport,AU,Australia,OC,Oceania,04/04/2022,IFF,Ulric Suffield,On Time
71900,Jamill,Wadhams,Male,57,Indonesia,Mejit Atoll Airport,MH,Marshall Islands,OC,Oceania,1/13/2022,MJB,Jamill Wadhams,Delayed
56697,Brandais,Maccaig,Female,37,Indonesia,Sodankyla Airport,FI,Finland,EU,Europe,3/27/2022,SOT,Brandais Maccaig,On Time
29135,Jessamyn,Dulin,Female,12,China,Hudiksvall Airport,SE,Sweden,EU,Europe,10/16/2022,HUV,Jessamyn Dulin,Delayed
94875,Lief,Messingham,Male,82,Ukraine,Great Harbour Cay Airport,BS,Bahamas,NAM,North America,11/21/2022,GHC,Lief Messingham,On Time
59363,Nicol,Levane,Male,47,Norway,Stanthorpe Airport,AU,Australia,OC,Oceania,9/24/2022,SNH,Nicol Levane,Delayed
18320,Ebba,Thursby,Female,90,Argentina,Tippi Airport,ET,Ethiopia,AF,Africa,6/23/2022,TIE,Ebba Thursby,Delayed
80614,Erl,Engeham,Male,70,Brazil,Ruston Regional Airport,US,United States,NAM,North America,04/05/2022,RSN,Erl Engeham,Delayed
11506,Roma,Lux,Male,56,Tanzania,Port Williams Seaplane Base,US,United States,NAM,North America,5/17/2022,KPR,Roma Lux,Cancelled
29928,Ebony,Perfitt,Female,16,Japan,Grajaú Airport,BR,Brazil,SAM,South America,4/15/2022,0,Ebony Perfitt,Delayed
86693,Minda,Skurray,Female,56,Norway,Sharana Airstrip,AF,Afghanistan,AS,Asia,04/06/2022,OAS,Minda Skurray,Cancelled
85546,Wynny,Foystone,Female,30,Russia,RAF Benson,GB,United Kingdom,EU,Europe,1/26/2022,BEX,Wynny Foystone,Delayed
52649,Orville,Karolowski,Male,64,Argentina,Nadzab Airport,PG,Papua New Guinea,OC,Oceania,11/29/2022,LAE,Orville Karolowski,Delayed
62263,Jordon,Sallowaye,Male,43,Sri Lanka,Aneityum Airport,VU,Vanuatu,OC,Oceania,9/30/2022,AUY,Jordon Sallowaye,Cancelled
65285,Bartolemo,McGowran,Male,29,Indonesia,John H Batten Airport,US,United States,NAM,North America,8/29/2022,RAC,Bartolemo McGowran,Cancelled
16319,Haze,Shapiro,Male,12,Philippines,Henderson Field,UM,United States Minor Outlying Islands,OC,Oceania,02/06/2022,MDY,Haze Shapiro,Cancelled
39513,Damaris,Lavens,Female,73,Portugal,Alfredo Vásquez Cobo International Airport,CO,Colombia,SAM,South America,07/12/2022,LET,Damaris Lavens,On Time
90448,Yevette,Coare,Female,74,Madagascar,Massawa International Airport,ER,Eritrea,AF,Africa,8/23/2022,MSW,Yevette Coare,On Time
56243,Godfry,Russell,Male,59,Indonesia,Beira Airport,MZ,Mozambique,AF,Africa,9/19/2022,BEW,Godfry Russell,Cancelled
94206,Branden,Froom,Male,79,China,Kon Airport,TL,Timor-Leste,AS,Asia,06/10/2022,KCI,Branden Froom,Delayed
63577,Hildegaard,Grimsdike,Female,46,Russia,Biaugunu Airport,FJ,Fiji,OC,Oceania,3/14/2022,AQS,Hildegaard Grimsdike,Delayed
54329,Neall,Beccero,Male,51,Greece,Wrotham Park Airport,AU,Australia,OC,Oceania,2/24/2022,WPK,Neall Beccero,Cancelled
13736,Harriett,Nore,Female,53,Japan,Harriet Alexander Field,US,United States,NAM,North America,12/17/2022,SLT,Harriett Nore,Delayed
49416,Winny,Delgadillo,Male,24,Peru,Ubari Airport,LY,Libya,AF,Africa,5/25/2022,QUB,Winny Delgadillo,Cancelled
86268,Hasheem,Mabee,Male,90,Indonesia,CFB Cold Lake,CA,Canada,NAM,North America,4/28/2022,YOD,Hasheem Mabee,On Time
17965,Germana,McAllan,Female,70,Ecuador,Tibú Airport,CO,Colombia,SAM,South America,09/07/2022,TIB,Germana McAllan,Cancelled
28210,Reuven,Kilpin,Male,30,China,Chachoán Airport,EC,Ecuador,SAM,South America,11/06/2022,ATF,Reuven Kilpin,Cancelled
81048,Leann,Pyrke,Female,34,Namibia,EMBRAER - Unidade Gavião Peixoto Airport,BR,Brazil,SAM,South America,07/10/2022,0,Leann Pyrke,Cancelled
65184,Rossy,Frewer,Male,17,Ukraine,Manitoulin East Municipal Airport,CA,Canada,NAM,North America,03/04/2022,YEM,Rossy Frewer,Delayed
61123,Ernesto,Fort,Male,46,Philippines,Syukuran Aminuddin Amir Airport,ID,Indonesia,AS,Asia,09/06/2022,LUW,Ernesto Fort,On Time
92100,Chloris,Frankiewicz,Female,56,Argentina,"Châteauroux-Déols ""Marcel Dassault"" Airport",FR,France,EU,Europe,1/13/2022,CHR,Chloris Frankiewicz,On Time
44031,Leonore,Ruvel,Female,14,South Africa,Smara Airport,EH,Western Sahara,AF,Africa,12/19/2022,SMW,Leonore Ruvel,Delayed
29945,Quintus,Curnok,Male,90,Indonesia,Busselton Regional Airport,AU,Australia,OC,Oceania,11/20/2022,BQB,Quintus Curnok,On Time
59814,Alva,Sellen,Male,51,Indonesia,Namsos Høknesøra Airport,NO,Norway,EU,Europe,04/01/2022,OSY,Alva Sellen,Delayed
65068,Jorey,Winslett,Female,73,Malaysia,Michigan City Municipal Airport,US,United States,NAM,North America,05/11/2022,MGC,Jorey Winslett,On Time
43172,Lenka,Dunbar,Female,11,China,Lord Howe Island Airport,AU,Australia,OC,Oceania,2/19/2022,LDH,Lenka Dunbar,Delayed
35838,Benton,Sinott,Male,66,Guatemala,Dedougou Airport,BF,Burkina Faso,AF,Africa,11/04/2022,DGU,Benton Sinott,On Time
20595,Selig,Mathwen,Male,85,Belarus,Melbourne Essendon Airport,AU,Australia,OC,Oceania,11/08/2022,MEB,Selig Mathwen,On Time
38864,Rosemarie,Burleigh,Female,9,Poland,Glasgow Municipal Airport,US,United States,NAM,North America,05/05/2022,GLW,Rosemarie Burleigh,On Time
